d3mIndex,nodeID,community
45296,223919,3234
45356,411592,3235
45384,254623,3236
45413,162613,3237
45447,189829,3238
45478,467157,3239
45486,130580,3240
45506,95834,3241
45537,349653,3242
45559,485361,3243
45574,407037,3244
45581,132836,3245
45602,209104,3246
45630,473120,3247
45637,343464,3248
45646,220205,3249
45661,335028,3250
45677,511464,3251
45681,60792,3252
45689,2230,3253
45706,524822,3254
45714,399038,3255
45725,398893,3256
45729,378519,3257
45753,484442,3258
45772,485621,3259
45776,435660,3260
45784,54182,3261
45800,405248,3262
45803,160749,3263
45809,322297,3264
45813,84836,3265
45816,100897,3266
45824,100695,3267
45832,127958,3268
45835,367144,3269
45841,329071,3270
46056,458888,3271
46165,351604,3272
46195,688,3273
46256,212539,3274
46281,149744,3275
46301,346811,3276
46314,340933,3277
46323,382445,3278
46336,491661,3279
46345,532724,3280
46383,541640,3281
46385,13752,3282
46424,539125,3283
46432,368792,3284
46440,284749,3285
46444,345246,3286
46449,114379,3287
46467,103118,3288
46505,512037,3289
46510,429668,3290
46522,402646,3291
46530,469396,3292
46532,353463,3293
46535,521506,3294
46541,379349,3295
46545,146619,3296
46552,264966,3297
46566,335171,3298
46578,263317,3299
46584,31173,3300
46601,526816,3301
46606,345624,3302
46613,522553,3303
46614,54424,3304
46619,5138,3305
46626,270238,3306
46629,435234,3307
46634,392318,3308
46636,167426,3309
46638,44945,3310
46641,169845,3311
46653,220705,3312
46681,389895,3313
46694,359862,3314
46707,401173,3315
46711,298735,3316
46715,247514,3317
46723,457072,3318
46726,82457,3319
46731,495814,3320
46733,356740,3321
46743,272470,3322
46751,463934,3323
46753,84112,3324
46760,383290,3325
46767,198055,3326
46782,532724,3327
46787,448427,3328
46794,526129,3329
46795,63572,3330
46799,51246,3331
46853,479931,3332
46919,482033,3333
46959,348418,3334
46985,41105,3335
47012,30209,3336
47037,52657,3337
47059,263425,3338
47079,506685,3339
47081,36240,3340
47095,395260,3341
47107,536575,3342
47113,541431,3343
47116,425584,3344
47133,69451,3345
47177,83941,3346
47243,500867,3347
47252,138428,3348
47266,28513,3349
47288,311354,3350
47298,306262,3351
47308,216065,3352
47316,499056,3353
47317,16164,3354
47324,36062,3355
47333,453193,3356
47335,150183,3357
47338,59102,3358
47345,480343,3359
47346,241283,3360
47349,173149,3361
47352,2876,3362
47364,232195,3363
47371,334881,3364
47374,541656,3365
47396,505359,3366
47402,56285,3367
47435,398509,3368
47449,484443,3369
47458,517035,3370
47463,141436,3371
47473,273685,3372
47482,262219,3373
47491,540519,3374
47494,230723,3375
47497,3098,3376
47505,265611,3377
47506,12785,3378
47516,183831,3379
47538,84512,3380
47555,6290,3381
47581,358512,3382
47586,37099,3383
47598,515626,3384
47609,134224,3385
47653,246646,3386
47663,110512,3387
47670,528782,3388
47673,412528,3389
47676,469642,3390
47678,354618,3391
47681,110507,3392
47689,542864,3393
47700,104770,3394
47740,423649,3395
47746,270559,3396
47759,103633,3397
47765,53069,3398
47771,39024,3399
47778,33371,3400
47790,399523,3401
47791,69059,3402
47797,331605,3403
47800,372935,3404
47810,270524,3405
47815,119540,3406
47820,486552,3407
47824,102292,3408
47830,125304,3409
47835,126974,3410
47839,45879,3411
47848,389114,3412
47850,125304,3413
47856,298838,3414
47859,45879,3415
47866,298838,3416
47871,345903,3417
47878,323227,3418
47887,202056,3419
47891,161328,3420
47897,78311,3421
47901,150707,3422
47909,216368,3423
47922,121551,3424
47976,248775,3425
48034,310366,3426
48054,117486,3427
48102,332908,3428
48119,62953,3429
48154,182116,3430
48189,300171,3431
48207,83619,3432
48237,255781,3433
48259,274265,3434
48289,510314,3435
48292,19148,3436
48310,85733,3437
48322,288778,3438
48331,278335,3439
48339,395566,3440
48344,267768,3441
48347,112285,3442
48375,461898,3443
48386,174206,3444
48402,393849,3445
48409,288126,3446
48416,139994,3447
48419,204468,3448
48424,343987,3449
48427,537076,3450
48428,411330,3451
48433,470197,3452
48435,327599,3453
48437,26060,3454
48469,194584,3455
48492,278593,3456
48496,80429,3457
48507,21270,3458
48517,192608,3459
48523,100001,3460
48527,206842,3461
48534,513201,3462
48536,241612,3463
48546,244532,3464
48555,354193,3465
48566,190064,3466
48575,13636,3467
48586,52588,3468
48602,522748,3469
48607,276495,3470
48613,188198,3471
48624,395215,3472
48630,428005,3473
48633,55907,3474
48638,19370,3475
48648,394849,3476
48649,96236,3477
48656,127958,3478
48661,414227,3479
48664,208154,3480
48669,298418,3481
48674,456247,3482
48678,495392,3483
48681,303749,3484
48698,166494,3485
48756,462174,3486
48781,413141,3487
48813,539013,3488
48815,19679,3489
48837,156266,3490
48868,503711,3491
48872,13169,3492
48895,258162,3493
48910,456160,3494
48912,288975,3495
48920,482725,3496
48924,334881,3497
48926,48933,3498
48948,121995,3499
48966,206340,3500
48984,344635,3501
49010,429837,3502
49018,206440,3503
49039,280696,3504
49046,342902,3505
49063,541139,3506
49070,444342,3507
49076,245190,3508
49084,286274,3509
49091,390836,3510
49095,230723,3511
49102,541298,3512
49103,18936,3513
49109,82924,3514
49120,269382,3515
49134,396166,3516
49138,219649,3517
49145,66574,3518
49154,470794,3519
49156,55727,3520
49162,377661,3521
49166,537472,3522
49167,77453,3523
49171,461279,3524
49174,68582,3525
49178,102542,3526
49222,543162,3527
49266,547392,3528
49281,246646,3529
49295,432505,3530
49301,207285,3531
49304,546586,3532
49321,412804,3533
49333,364176,3534
49340,492595,3535
49341,219649,3536
49348,66653,3537
49357,272379,3538
49365,463934,3539
49371,499031,3540
49376,538158,3541
49377,367144,3542
49388,370317,3543
49391,272379,3544
49396,413095,3545
49405,499031,3546
49407,85206,3547
49412,410601,3548
49423,162278,3549
49441,216724,3550
49447,35284,3551
49457,234292,3552
49469,328644,3553
49472,335486,3554
49483,320027,3555
49485,55727,3556
49492,500803,3557
49502,182520,3558
49516,201572,3559
49531,329470,3560
49536,288126,3561
49542,57824,3562
49550,335486,3563
49561,320027,3564
49564,78359,3565
49567,48712,3566
49581,326114,3567
49599,277248,3568
49607,153287,3569
49616,331974,3570
49626,377039,3571
49628,335486,3572
49640,366784,3573
49643,170327,3574
49645,48712,3575
49654,340186,3576
49659,66791,3577
49682,53198,3578
49712,518137,3579
49714,212232,3580
49728,356196,3581
49732,16111,3582
49745,280772,3583
49753,527915,3584
49755,243477,3585
49760,55727,3586
49798,311018,3587
49841,270262,3588
49878,208936,3589
49892,136713,3590
49909,429358,3591
49914,11462,3592
49929,346420,3593
49935,487032,3594
49941,538991,3595
49945,531640,3596
49965,289753,3597
49984,154741,3598
50001,55491,3599
50015,340335,3600
50021,141206,3601
50034,365944,3602
50037,157161,3603
50044,444527,3604
50045,322297,3605
50048,50167,3606
50053,128214,3607
50058,57920,3608
50066,535138,3609
50079,461234,3610
50086,157724,3611
50104,407103,3612
50114,372164,3613
50119,304046,3614
50127,10599,3615
50141,486799,3616
50143,207523,3617
50154,480375,3618
50159,293656,3619
50168,497490,3620
50172,157060,3621
50190,221400,3622
50192,158129,3623
50306,420643,3624
50401,193587,3625
50488,36893,3626
50576,127199,3627
50675,422155,3628
50719,293009,3629
50762,305604,3630
50798,272148,3631
50856,489771,3632
50860,22512,3633
50899,199701,3634
50930,491454,3635
50941,404060,3636
50971,404185,3637
50989,462012,3638
51001,377023,3639
51015,543938,3640
51016,42128,3641
51031,303329,3642
51044,524009,3643
51048,336385,3644
51052,116154,3645
51056,315279,3646
51069,203274,3647
51100,275571,3648
51115,423934,3649
51122,465335,3650
51130,492792,3651
51131,12086,3652
51141,453193,3653
51145,458137,3654
51147,315316,3655
51152,478888,3656
51155,284821,3657
51157,131944,3658
51173,337987,3659
51190,410927,3660
51194,170327,3661
51198,154372,3662
51211,529308,3663
51212,84112,3664
51217,16832,3665
51250,289765,3666
51286,167799,3667
51353,422195,3668
51390,477860,3669
51413,445204,3670
51447,444210,3671
51472,397745,3672
51485,288738,3673
51493,78836,3674
51507,22782,3675
51527,452472,3676
51529,132408,3677
51539,215320,3678
51554,243105,3679
51566,372637,3680
51572,327449,3681
51579,290134,3682
51585,74788,3683
51598,463487,3684
51600,337102,3685
51609,365285,3686
51613,250147,3687
51617,66334,3688
51624,126362,3689
51629,101668,3690
51634,15010,3691
51640,468003,3692
51646,485383,3693
51648,119112,3694
51653,517791,3695
51655,345483,3696
51657,18696,3697
51669,493941,3698
51672,462145,3699
51778,366691,3700
51888,278127,3701
51969,420580,3702
51980,49314,3703
52006,9893,3704
52030,50803,3705
52041,329735,3706
52048,346229,3707
52051,354618,3708
52055,447338,3709
52072,177644,3710
52112,404701,3711
52129,241647,3712
52157,376458,3713
52177,238822,3714
52191,91627,3715
52208,172194,3716
52233,358873,3717
52238,97674,3718
52253,290671,3719
52267,352450,3720
52272,76457,3721
52281,182679,3722
52287,512330,3723
52289,73466,3724
52293,45104,3725
52304,382408,3726
52312,205060,3727
52319,230731,3728
52327,120615,3729
52331,221362,3730
52346,547205,3731
52356,126433,3732
52371,274813,3733
52382,547254,3734
52388,547111,3735
52393,548116,3736
52403,546176,3737
52422,545994,3738
52430,240113,3739
52444,547257,3740
52446,165352,3741
52453,548116,3742
52470,99737,3743
52594,396135,3744
52637,331778,3745
52687,536075,3746
52711,446826,3747
52729,246373,3748
52761,415235,3749
52778,354669,3750
52801,396542,3751
52817,278740,3752
52844,356956,3753
52860,417199,3754
52867,147122,3755
52887,509547,3756
52893,231445,3757
52901,52236,3758
52919,535009,3759
52920,14254,3760
52935,212817,3761
52942,60074,3762
52947,109175,3763
52956,282318,3764
52958,411330,3765
52962,402636,3766
52964,113217,3767
52969,515083,3768
52971,241897,3769
52974,204315,3770
52978,121306,3771
52993,339154,3772
52996,394557,3773
53000,146317,3774
53007,529818,3775
53008,423341,3776
53013,412528,3777
53038,450130,3778
53051,320470,3779
53080,500896,3780
53084,123836,3781
53102,506541,3782
53106,326460,3783
53109,445930,3784
53113,492247,3785
53114,80680,3786
53123,78005,3787
53150,486636,3788
53152,63176,3789
53159,255527,3790
53165,84839,3791
53171,336486,3792
53173,36956,3793
53182,151456,3794
53211,247059,3795
53225,469885,3796
53227,12971,3797
53258,486636,3798
53261,74862,3799
53269,303218,3800
53275,204966,3801
53280,408908,3802
53285,45252,3803
53313,486636,3804
53315,63176,3805
53326,429927,3806
53331,225233,3807
53335,408908,3808
53344,504965,3809
53349,388132,3810
53360,537816,3811
53361,107781,3812
53366,505654,3813
53369,14315,3814
53400,214715,3815
53419,143357,3816
53437,179871,3817
53455,480500,3818
53463,460518,3819
53469,85494,3820
53482,355806,3821
53488,335958,3822
53498,313191,3823
53504,260220,3824
53514,501967,3825
53518,445322,3826
53525,530707,3827
53526,34464,3828
53533,245730,3829
53540,341839,3830
53543,323534,3831
53547,304631,3832
53552,457203,3833
53553,309625,3834
53557,490377,3835
53567,93106,3836
53643,308357,3837
53661,2683,3838
53697,158841,3839
53722,451372,3840
53725,119170,3841
53736,330244,3842
53745,296540,3843
53748,230413,3844
53752,77445,3845
53762,271753,3846
53779,353748,3847
53783,227999,3848
53787,33054,3849
53791,210439,3850
53797,267520,3851
53809,350839,3852
53817,47156,3853
53828,252738,3854
53833,501788,3855
53835,210439,3856
53841,267520,3857
53845,407638,3858
53848,416387,3859
53851,413584,3860
53853,467601,3861
53865,162714,3862
53887,65878,3863
53925,441304,3864
53949,88312,3865
54015,416895,3866
54052,338700,3867
54098,526689,3868
54118,266126,3869
54134,159037,3870
54164,351110,3871
54182,301184,3872
54193,118399,3873
54212,489673,3874
54215,208815,3875
54225,290148,3876
54232,218537,3877
54239,172861,3878
54250,150450,3879
54265,172446,3880
54299,458934,3881
54306,53293,3882
54349,431108,3883
54362,156415,3884
54388,244471,3885
54407,312399,3886
54422,264686,3887
54433,249104,3888
54452,388751,3889
54463,528331,3890
54467,267988,3891
54479,425507,3892
54486,387434,3893
54493,234939,3894
54498,41233,3895
54510,469808,3896
54511,109934,3897
54523,388324,3898
54525,195027,3899
54533,299842,3900
54539,20888,3901
54547,364647,3902
54551,4085,3903
54559,394975,3904
54563,330428,3905
54564,322297,3906
54567,168522,3907
54572,320166,3908
54594,175604,3909
54703,438641,3910
54755,462544,3911
54793,430888,3912
54812,148725,3913
54844,122330,3914
54878,462792,3915
54894,407628,3916
54899,220205,3917
54921,515271,3918
54929,267328,3919
54935,61337,3920
54947,210464,3921
54961,234757,3922
54967,83599,3923
54975,142980,3924
54988,382482,3925
54995,269696,3926
55000,53654,3927
55006,291163,3928
55021,343601,3929
55029,302845,3930
55074,216625,3931
55133,61148,3932
55158,348108,3933
55175,482929,3934
55189,517525,3935
55202,487203,3936
55206,234292,3937
55214,78359,3938
55218,433612,3939
55222,413584,3940
55223,175657,3941
55248,46639,3942
55563,232501,3943
55610,390045,3944
55640,212539,3945
55680,530205,3946
55689,169911,3947
55704,121919,3948
55718,29866,3949
55726,185031,3950
55728,29260,3951
55747,450876,3952
55752,89208,3953
55765,34120,3954
55783,427063,3955
55788,141436,3956
55800,465905,3957
55805,295873,3958
55809,379559,3959
55814,436830,3960
55817,541175,3961
55819,167426,3962
55821,109437,3963
55826,399687,3964
55827,45501,3965
55832,289084,3966
55834,149680,3967
55840,145753,3968
55860,398163,3969
55865,115914,3970
55872,144106,3971
55877,151862,3972
55883,433711,3973
55885,113217,3974
55893,271884,3975
55904,540207,3976
55908,537472,3977
55909,41256,3978
55916,320332,3979
55950,114138,3980
56053,51130,3981
56211,547579,3982
56265,483861,3983
56325,479518,3984
56357,237442,3985
56441,524390,3986
56474,335564,3987
56498,56342,3988
56576,508576,3989
56608,469283,3990
56632,329428,3991
56669,336128,3992
56702,354742,3993
56738,514297,3994
56759,337822,3995
56782,129305,3996
56819,326441,3997
56834,103808,3998
56866,253947,3999
56892,299942,4000
56922,371295,4001
56938,170107,4002
56960,240693,4003
56982,270508,4004
57004,183883,4005
57014,12562,4006
57035,91232,4007
57057,334441,4008
57071,109271,4009
57084,2348,4010
57108,519887,4011
57111,36240,4012
57132,531408,4013
57139,407878,4014
57150,233388,4015
57159,433116,4016
57163,49504,4017
57171,20193,4018
57185,448673,4019
57193,153130,4020
57202,484570,4021
57204,285731,4022
57212,465309,4023
57218,331028,4024
57220,60316,4025
57242,126433,4026
57255,226158,4027
57271,547257,4028
57272,78535,4029
57296,548142,4030
57300,126430,4031
57316,274813,4032
57327,545429,4033
57332,165352,4034
57337,111722,4035
57352,223285,4036
57364,341344,4037
57371,440425,4038
57375,479970,4039
57376,12060,4040
57382,531801,4041
57383,111722,4042
57402,385591,4043
57406,317254,4044
57414,344202,4045
57420,353272,4046
57423,12062,4047
57426,306740,4048
57432,122622,4049
57448,385591,4050
57457,341352,4051
57458,25301,4052
57467,479970,4053
57468,12060,4054
57474,531801,4055
57475,229556,4056
57479,301119,4057
57488,181666,4058
57501,535681,4059
57507,341326,4060
57512,344202,4061
57516,314443,4062
57522,29584,4063
57524,306740,4064
57533,412129,4065
57541,512853,4066
57542,7606,4067
57561,525488,4068
57562,6372,4069
57567,364317,4070
57574,90938,4071
57584,111754,4072
57593,307436,4073
57598,338137,4074
57600,69083,4075
57606,515304,4076
57607,107781,4077
57611,249126,4078
57615,329071,4079
57625,388342,4080
57630,22700,4081
57653,348631,4082
57679,490961,4083
57683,6557,4084
57708,351669,4085
57721,322787,4086
57726,34120,4087
57736,3883,4088
57751,529308,4089
57754,364650,4090
57757,129718,4091
57763,379559,4092
57766,249599,4093
57770,435234,4094
57775,485348,4095
57777,399672,4096
57781,286151,4097
57784,198204,4098
57803,463382,4099
57806,221400,4100
57810,464340,4101
57811,257413,4102
57814,179001,4103
57825,223046,4104
57833,321616,4105
57843,341326,4106
57851,440425,4107
57855,479970,4108
57857,12062,4109
57861,330314,4110
57863,1282,4111
57909,270524,4112
57919,322928,4113
57930,542780,4114
57935,110748,4115
57944,543666,4116
57945,119540,4117
57953,518638,4118
57957,170242,4119
57963,520439,4120
57974,289417,4121
57986,353444,4122
57990,219322,4123
58004,435500,4124
58019,521114,4125
58025,293044,4126
58031,6213,4127
58039,238935,4128
58048,377832,4129
58050,410601,4130
58053,63572,4131
58057,28914,4132
58062,221870,4133
58066,530421,4134
58067,139762,4135
58071,317640,4136
58074,276029,4137
58083,320163,4138
58086,443571,4139
58109,377022,4140
58131,500896,4141
58135,123836,4142
58153,358440,4143
58159,101389,4144
58166,90096,4145
58175,109591,4146
58184,496699,4147
58185,367144,4148
58191,517962,4149
58193,173160,4150
58197,492247,4151
58222,97874,4152
58291,383716,4153
58331,494029,4154
58345,357741,4155
58362,231865,4156
58380,261756,4157
58404,543483,4158
58415,399158,4159
58429,537001,4160
58434,157449,4161
58453,330371,4162
58457,36397,4163
58473,500110,4164
58477,87699,4165
58487,73937,4166
58497,70872,4167
58513,506982,4168
58517,242626,4169
58524,312520,4170
58532,269006,4171
58538,145588,4172
58541,62554,4173
58551,282768,4174
58554,126362,4175
58563,456488,4176
58564,138407,4177
58573,405565,4178
58574,10980,4179
58582,207963,4180
58583,50647,4181
58589,215280,4182
58592,490377,4183
58596,413461,4184
58597,170680,4185
58600,169423,4186
58607,514322,4187
58621,93614,4188
58684,505374,4189
58703,379549,4190
58729,262028,4191
58743,67901,4192
58766,1585,4193
58803,320064,4194
58819,273870,4195
58834,88379,4196
58861,518930,4197
58864,139208,4198
58888,400798,4199
58902,536783,4200
58909,245639,4201
58924,504946,4202
58932,274441,4203
58947,486875,4204
58948,11212,4205
58963,351881,4206
58978,503551,4207
58986,481511,4208
58989,12303,4209
59004,421283,4210
59012,341352,4211
59013,241113,4212
59026,339010,4213
59031,349757,4214
59037,507060,4215
59043,408401,4216
59045,249773,4217
59052,293701,4218
59056,53577,4219
59060,14979,4220
59066,144876,4221
59070,323531,4222
59076,353272,4223
59081,469721,4224
59083,298418,4225
59087,119112,4226
59090,4123,4227
59096,365096,4228
59099,448700,4229
59102,535855,4230
59104,357878,4231
59107,221870,4232
59110,186966,4233
59113,131944,4234
59119,333710,4235
59127,537472,4236
59129,81664,4237
59137,45104,4238
59142,42565,4239
59179,519172,4240
59180,34069,4241
59198,381137,4242
59205,108247,4243
59215,345790,4244
59218,89278,4245
59222,188409,4246
59240,489563,4247
59255,497820,4248
59259,412310,4249
59262,202056,4250
59282,321826,4251
59307,363420,4252
59319,253868,4253
59335,365198,4254
59345,234292,4255
59352,348108,4256
59363,499056,4257
59368,477570,4258
59371,156021,4259
59379,335007,4260
59380,227683,4261
59384,321320,4262
59421,126713,4263
59540,231148,4264
59592,403820,4265
59625,522331,4266
59651,488705,4267
59660,368252,4268
59673,73,4269
59712,517885,4270
59724,304374,4271
59739,263489,4272
59750,275371,4273
59767,222737,4274
59783,505411,4275
59785,15127,4276
59794,118252,4277
59804,74163,4278
59811,252738,4279
59815,267299,4280
59819,363574,4281
59821,360803,4282
59828,473115,4283
59846,243825,4284
59882,515625,4285
59903,424628,4286
59930,474939,4287
59939,159178,4288
59963,445673,4289
59974,294724,4290
59988,130050,4291
60004,210570,4292
60018,140174,4293
60037,514143,4294
60040,128808,4295
60056,279223,4296
60062,215320,4297
60076,250015,4298
60083,134175,4299
60092,108939,4300
60102,215266,4301
60107,22545,4302
60117,124977,4303
60127,376122,4304
60130,107400,4305
60141,118813,4306
60147,464133,4307
60153,312313,4308
60156,66338,4309
60164,367291,4310
60170,412100,4311
60177,365061,4312
60179,298418,4313
60185,473690,4314
60186,45287,4315
60190,27892,4316
60195,12062,4317
60200,287495,4318
60201,138475,4319
60206,303927,4320
60207,60243,4321
60212,457372,4322
60215,519897,4323
60217,27959,4324
60219,80680,4325
60224,58675,4326
60228,125304,4327
60232,104619,4328
60248,138094,4329
60255,217508,4330
60259,257413,4331
60262,179001,4332
60266,223212,4333
60268,123128,4334
60272,199497,4335
60276,447338,4336
60278,199497,4337
60291,465393,4338
60327,540957,4339
60349,373238,4340
60364,194405,4341
60380,185626,4342
60397,375255,4343
60407,462883,4344
60412,421963,4345
60417,201221,4346
60421,419621,4347
60424,446826,4348
60429,468511,4349
60430,179001,4350
60434,52693,4351
60438,343987,4352
60461,515129,4353
60477,351716,4354
60485,257175,4355
60493,8817,4356
60574,146709,4357
60605,504003,4358
60608,149339,4359
60618,198707,4360
60631,388282,4361
60640,286107,4362
60646,270850,4363
60651,222735,4364
60656,231953,4365
60684,252788,4366
60727,10035,4367
60761,257397,4368
60782,546598,4369
60791,369072,4370
60799,432505,4371
60803,547111,4372
60810,171972,4373
60812,239451,4374
60816,208375,4375
60820,445147,4376
60821,65047,4377
60826,542528,4378
60827,9650,4379
60892,9284,4380
60923,151748,4381
60949,547256,4382
60952,189478,4383
60965,372395,4384
60968,165352,4385
60974,109233,4386
60981,512545,4387
60983,208375,4388
60987,445147,4389
60988,65047,4390
60992,155318,4391
61033,543161,4392
61068,38978,4393
61095,218281,4394
61117,547257,4395
61123,322928,4396
61127,5384,4397
61135,165352,4398
61141,109233,4399
61146,239451,4400
61151,441286,4401
61153,337448,4402
61157,546586,4403
61160,542528,4404
61175,530618,4405
61177,51162,4406
61187,53936,4407
61197,238989,4408
61203,334721,4409
61209,484369,4410
61210,322302,4411
61215,360107,4412
61227,134225,4413
61284,10035,4414
61317,218281,4415
61334,535399,4416
61345,322928,4417
61350,110507,4418
61358,546303,4419
61366,171972,4420
61370,512545,4421
61371,155316,4422
61375,337448,4423
61379,546586,4424
61381,155318,4425
61390,482546,4426
61394,219322,4427
61396,245030,4428
61399,144403,4429
61403,95357,4430
61412,221632,4431
61417,87423,4432
61421,402636,4433
61425,344635,4434
61428,390746,4435
61433,32819,4436
61511,350406,4437
61548,391036,4438
61583,458383,4439
61593,22044,4440
61634,463234,4441
61653,387972,4442
61660,873,4443
61682,114651,4444
61696,11773,4445
61725,522415,4446
61731,204831,4447
61744,234292,4448
61754,171553,4449
61766,411004,4450
61774,97202,4451
61779,263163,4452
61790,499056,4453
61794,357139,4454
61799,203547,4455
61805,352680,4456
61808,3464,4457
61814,78359,4458
61818,433612,4459
61821,321320,4460
61825,449093,4461
61826,47797,4462
61832,36956,4463
61871,265358,4464
61915,337987,4465
61956,444048,4466
61975,95730,4467
62008,155846,4468
62031,201572,4469
62051,126757,4470
62077,322563,4471
62095,503396,4472
62107,238783,4473
62125,372238,4474
62137,204831,4475
62154,356196,4476
62160,171553,4477
62170,277221,4478
62181,216065,4479
62187,263165,4480
62195,444709,4481
62197,52177,4482
62207,470794,4483
62209,148918,4484
62215,105174,4485
62220,78359,4486
62225,509043,4487
62226,49061,4488
62230,315381,4489
62239,496149,4490
62240,112799,4491
62250,361837,4492
62257,462501,4493
62265,457646,4494
62270,493941,4495
62273,233222,4496
62275,293336,4497
62280,530943,4498
62281,68969,4499
62293,420499,4500
62297,447338,4501
62299,199497,4502
62315,365166,4503
62333,547107,4504
62350,545994,4505
62358,201574,4506
62375,249702,4507
62377,94085,4508
62393,321616,4509
62399,113034,4510
62410,149985,4511
62419,341322,4512
62431,391732,4513
62435,363073,4514
62439,78535,4515
62445,26369,4516
62455,440423,4517
62459,302516,4518
62463,24022,4519
62469,314450,4520
62473,436116,4521
62478,29584,4522
62480,306740,4523
62486,77307,4524
62516,547205,4525
62535,546891,4526
62547,523685,4527
62548,111722,4528
62562,226158,4529
62578,385591,4530
62583,127346,4531
62595,329470,4532
62600,317254,4533
62608,90608,4534
62614,335486,4535
62624,547111,4536
62629,341836,4537
62634,174471,4538
62642,318491,4539
62645,24022,4540
62652,353272,4541
62654,48712,4542
62658,12060,4543
62664,531801,4544
62668,298135,4545
62676,398182,4546
62679,123128,4547
62683,199497,4548
62728,369796,4549
62755,476092,4550
62761,73937,4551
62777,519498,4552
62782,352253,4553
62794,352183,4554
62798,97893,4555
62806,193364,4556
62814,429844,4557
62820,199467,4558
62825,34799,4559
62833,98663,4560
62840,290865,4561
62846,201878,4562
62855,457714,4563
62859,392206,4564
62867,527073,4565
62874,487657,4566
62878,397693,4567
62883,209823,4568
62890,509537,4569
62892,138889,4570
62898,190062,4571
62902,54424,4572
62910,280497,4573
62912,12746,4574
62920,275015,4575
62922,951,4576
62930,460955,4577
62933,304631,4578
62938,452195,4579
62939,205959,4580
62945,406965,4581
62948,125175,4582
62952,165873,4583
62955,64051,4584
62961,472121,4585
62963,39840,4586
62968,75731,4587
62973,382799,4588
62978,265611,4589
62979,446665,4590
62984,517791,4591
62987,535855,4592
62989,318313,4593
62991,218871,4594
62996,427532,4595
62999,238496,4596
63001,175869,4597
63004,229998,4598
63008,485348,4599
63011,511862,4600
63012,68641,4601
63016,82457,4602
63027,233263,4603
63041,54528,4604
63056,99183,4605
63064,491470,4606
63067,407638,4607
63070,416387,4608
63073,444034,4609
63075,171028,4610
63086,249702,4611
63093,292617,4612
63103,223285,4613
63112,293044,4614
63119,278731,4615
63130,518638,4616
63134,26369,4617
63147,490295,4618
63151,336468,4619
63159,440425,4620
63161,113592,4621
63168,448166,4622
63169,314443,4623
63173,170242,4624
63177,63572,4625
63184,463375,4626
63186,12062,4627
63190,330314,4628
63192,183955,4629
63197,530421,4630
63199,443571,4631
63202,167426,4632
63206,353015,4633
63209,122613,4634
63224,358440,4635
63231,82400,4636
63239,198055,4637
63254,341344,4638
63257,276029,4639
63269,469669,4640
63272,100695,4641
63279,238935,4642
63288,440423,4643
63291,113592,4644
63296,410601,4645
63300,314450,4646
63303,170242,4647
63307,63572,4648
63312,435234,4649
63317,29584,4650
63321,531801,4651
63324,238496,4652
63325,164133,4653
63329,443571,4654
63331,139762,4655
63336,353015,4656
63339,143671,4657
63361,434288,4658
63366,398182,4659
63369,123128,4660
63373,103148,4661
63377,535228,4662
63379,199497,4663
63395,255815,4664
63454,500917,4665
63459,98855,4666
63468,243985,4667
63476,67537,4668
63490,362909,4669
63492,55712,4670
63501,86735,4671
63510,97893,4672
63520,467909,4673
63528,476153,4674
63534,438850,4675
63542,526356,4676
63549,507060,4677
63557,526816,4678
63562,345624,4679
63567,20903,4680
63572,12346,4681
63584,531490,4682
63587,206513,4683
63595,457714,4684
63597,33528,4685
63603,31054,4686
63613,340064,4687
63615,15018,4688
63626,399523,4689
63628,436873,4690
63636,499031,4691
63637,101668,4692
63642,54424,4693
63647,33373,4694
63653,122537,4695
63661,505734,4696
63665,414228,4697
63670,460955,4698
63672,304629,4699
63677,372221,4700
63680,277036,4701
63683,202245,4702
63688,125175,4703
63694,463766,4704
63697,256515,4705
63699,64051,4706
63706,484566,4707
63707,39840,4708
63713,262777,4709
63717,382799,4710
63721,273419,4711
63725,29584,4712
63728,447929,4713
63730,401533,4714
63735,446022,4715
63738,535855,4716
63740,318313,4717
63744,478037,4718
63746,214465,4719
63750,238496,4720
63752,334107,4721
63756,537116,4722
63758,229998,4723
63760,139762,4724
63764,511816,4725
63766,68641,4726
63771,492247,4727
63779,178173,4728
63798,388324,4729
63799,19345,4730
63808,495814,4731
63809,349236,4732
63813,356740,4733
63823,53222,4734
63893,352799,4735
63928,392363,4736
63965,470445,4737
63984,165039,4738
64005,133761,4739
64028,147214,4740
64054,367827,4741
64077,495940,4742
64093,381610,4743
64101,180578,4744
64117,387987,4745
64128,471356,4746
64132,300448,4747
64139,150444,4748
64153,353275,4749
64155,43572,4750
64167,463938,4751
64174,470404,4752
64175,73031,4753
64182,174240,4754
64186,97264,4755
64211,97420,4756
64318,324908,4757
64341,274270,4758
64364,310111,4759
64375,150077,4760
64396,517445,4761
64400,112623,4762
64414,264468,4763
64418,144106,4764
64427,434764,4765
64430,242226,4766
64434,57920,4767
64442,496657,4768
64447,357272,4769
64448,422,4770
64454,437733,4771
64455,187112,4772
64487,321821,4773
64507,27423,4774
64570,276695,4775
64623,540421,4776
64651,534920,4777
64659,39540,4778
64697,306998,4779
64709,51175,4780
64741,235844,4781
64751,873,4782
64788,548255,4783
64796,365199,4784
64814,332097,4785
64823,17442,4786
64839,357410,4787
