d3mIndex,type,repeat,fold
31995,TRAIN,0,0
32000,TRAIN,0,0
32009,TRAIN,0,0
32029,TRAIN,0,0
32036,TRAIN,0,0
32045,TRAIN,0,0
32068,TRAIN,0,0
32071,TRAIN,0,0
32097,TRAIN,0,0
32105,TRAIN,0,0
32111,TRAIN,0,0
32117,TRAIN,0,0
32126,TRAIN,0,0
32129,TRAIN,0,0
32135,TRAIN,0,0
32138,TRAIN,0,0
32145,TRAIN,0,0
32149,TRAIN,0,0
32157,TRAIN,0,0
32178,TRAIN,0,0
32185,TRAIN,0,0
32198,TRAIN,0,0
32205,TRAIN,0,0
32212,TRAIN,0,0
32225,TRAIN,0,0
32230,TRAIN,0,0
32248,TRAIN,0,0
32261,TRAIN,0,0
32267,TRAIN,0,0
32271,TRAIN,0,0
32280,TRAIN,0,0
32294,TRAIN,0,0
32306,TRAIN,0,0
32322,TRAIN,0,0
32326,TRAIN,0,0
32330,TRAIN,0,0
32334,TRAIN,0,0
32337,TRAIN,0,0
32361,TRAIN,0,0
32386,TRAIN,0,0
32399,TRAIN,0,0
32402,TRAIN,0,0
32409,TRAIN,0,0
32416,TRAIN,0,0
32420,TRAIN,0,0
32427,TRAIN,0,0
32431,TRAIN,0,0
32437,TRAIN,0,0
32441,TRAIN,0,0
32444,TRAIN,0,0
32446,TRAIN,0,0
32448,TRAIN,0,0
32453,TRAIN,0,0
32464,TRAIN,0,0
32471,TRAIN,0,0
32476,TRAIN,0,0
32494,TRAIN,0,0
32498,TRAIN,0,0
32521,TRAIN,0,0
32528,TRAIN,0,0
32535,TRAIN,0,0
32538,TRAIN,0,0
32541,TRAIN,0,0
32543,TRAIN,0,0
32546,TRAIN,0,0
32549,TRAIN,0,0
32556,TRAIN,0,0
32579,TRAIN,0,0
32591,TRAIN,0,0
32593,TRAIN,0,0
32599,TRAIN,0,0
32605,TRAIN,0,0
32609,TRAIN,0,0
32612,TRAIN,0,0
32613,TRAIN,0,0
32617,TRAIN,0,0
32625,TRAIN,0,0
32646,TRAIN,0,0
32652,TRAIN,0,0
32665,TRAIN,0,0
32672,TRAIN,0,0
32683,TRAIN,0,0
32684,TRAIN,0,0
32689,TRAIN,0,0
32692,TRAIN,0,0
32733,TRAIN,0,0
32799,TRAIN,0,0
32807,TRAIN,0,0
32824,TRAIN,0,0
32826,TRAIN,0,0
32829,TRAIN,0,0
32833,TRAIN,0,0
32838,TRAIN,0,0
32843,TRAIN,0,0
32850,TRAIN,0,0
32855,TRAIN,0,0
32861,TRAIN,0,0
32870,TRAIN,0,0
32873,TRAIN,0,0
32882,TRAIN,0,0
32884,TRAIN,0,0
32890,TRAIN,0,0
32899,TRAIN,0,0
32903,TRAIN,0,0
32907,TRAIN,0,0
32908,TRAIN,0,0
32913,TRAIN,0,0
32945,TRAIN,0,0
32954,TRAIN,0,0
32961,TRAIN,0,0
32965,TRAIN,0,0
32973,TRAIN,0,0
32998,TRAIN,0,0
33082,TRAIN,0,0
33087,TRAIN,0,0
33091,TRAIN,0,0
33097,TRAIN,0,0
33100,TRAIN,0,0
33107,TRAIN,0,0
33109,TRAIN,0,0
33124,TRAIN,0,0
33134,TRAIN,0,0
33197,TRAIN,0,0
33221,TRAIN,0,0
33233,TRAIN,0,0
33266,TRAIN,0,0
33270,TRAIN,0,0
33279,TRAIN,0,0
33289,TRAIN,0,0
33298,TRAIN,0,0
33309,TRAIN,0,0
33312,TRAIN,0,0
33315,TRAIN,0,0
33320,TRAIN,0,0
33323,TRAIN,0,0
33325,TRAIN,0,0
33344,TRAIN,0,0
33349,TRAIN,0,0
33353,TRAIN,0,0
33374,TRAIN,0,0
33391,TRAIN,0,0
33408,TRAIN,0,0
33413,TRAIN,0,0
33426,TRAIN,0,0
33492,TRAIN,0,0
33528,TRAIN,0,0
33564,TRAIN,0,0
33576,TRAIN,0,0
33585,TRAIN,0,0
33594,TRAIN,0,0
33596,TRAIN,0,0
33611,TRAIN,0,0
33623,TRAIN,0,0
33639,TRAIN,0,0
33645,TRAIN,0,0
33648,TRAIN,0,0
33650,TRAIN,0,0
33655,TRAIN,0,0
33657,TRAIN,0,0
33669,TRAIN,0,0
33673,TRAIN,0,0
33683,TRAIN,0,0
33687,TRAIN,0,0
33701,TRAIN,0,0
33704,TRAIN,0,0
33707,TRAIN,0,0
33715,TRAIN,0,0
33791,TRAIN,0,0
33831,TRAIN,0,0
33835,TRAIN,0,0
33840,TRAIN,0,0
33844,TRAIN,0,0
33860,TRAIN,0,0
33895,TRAIN,0,0
33924,TRAIN,0,0
33939,TRAIN,0,0
33951,TRAIN,0,0
33965,TRAIN,0,0
33971,TRAIN,0,0
33988,TRAIN,0,0
34001,TRAIN,0,0
34012,TRAIN,0,0
34029,TRAIN,0,0
34037,TRAIN,0,0
34038,TRAIN,0,0
34047,TRAIN,0,0
34048,TRAIN,0,0
34053,TRAIN,0,0
34056,TRAIN,0,0
34061,TRAIN,0,0
34066,TRAIN,0,0
34071,TRAIN,0,0
34075,TRAIN,0,0
34079,TRAIN,0,0
34084,TRAIN,0,0
34087,TRAIN,0,0
34088,TRAIN,0,0
34104,TRAIN,0,0
34144,TRAIN,0,0
34158,TRAIN,0,0
34163,TRAIN,0,0
34178,TRAIN,0,0
34182,TRAIN,0,0
34188,TRAIN,0,0
34197,TRAIN,0,0
34205,TRAIN,0,0
34208,TRAIN,0,0
34233,TRAIN,0,0
34272,TRAIN,0,0
34302,TRAIN,0,0
34326,TRAIN,0,0
34334,TRAIN,0,0
34348,TRAIN,0,0
34355,TRAIN,0,0
34360,TRAIN,0,0
34363,TRAIN,0,0
34617,TRAIN,0,0
34695,TRAIN,0,0
34743,TRAIN,0,0
34763,TRAIN,0,0
34796,TRAIN,0,0
34816,TRAIN,0,0
34844,TRAIN,0,0
34855,TRAIN,0,0
34867,TRAIN,0,0
34874,TRAIN,0,0
34886,TRAIN,0,0
34906,TRAIN,0,0
34921,TRAIN,0,0
34928,TRAIN,0,0
34942,TRAIN,0,0
34948,TRAIN,0,0
34952,TRAIN,0,0
34959,TRAIN,0,0
34964,TRAIN,0,0
34972,TRAIN,0,0
34976,TRAIN,0,0
34994,TRAIN,0,0
35004,TRAIN,0,0
35017,TRAIN,0,0
35041,TRAIN,0,0
35045,TRAIN,0,0
35056,TRAIN,0,0
35067,TRAIN,0,0
35074,TRAIN,0,0
35076,TRAIN,0,0
35088,TRAIN,0,0
35118,TRAIN,0,0
35152,TRAIN,0,0
35169,TRAIN,0,0
35213,TRAIN,0,0
35220,TRAIN,0,0
35225,TRAIN,0,0
35234,TRAIN,0,0
35242,TRAIN,0,0
35245,TRAIN,0,0
35251,TRAIN,0,0
35256,TRAIN,0,0
35268,TRAIN,0,0
35276,TRAIN,0,0
35279,TRAIN,0,0
35305,TRAIN,0,0
35363,TRAIN,0,0
35375,TRAIN,0,0
35409,TRAIN,0,0
35413,TRAIN,0,0
35418,TRAIN,0,0
35431,TRAIN,0,0
35446,TRAIN,0,0
35456,TRAIN,0,0
35461,TRAIN,0,0
35468,TRAIN,0,0
35473,TRAIN,0,0
35478,TRAIN,0,0
35481,TRAIN,0,0
35483,TRAIN,0,0
35542,TRAIN,0,0
35546,TRAIN,0,0
35559,TRAIN,0,0
35577,TRAIN,0,0
35584,TRAIN,0,0
35590,TRAIN,0,0
35607,TRAIN,0,0
35614,TRAIN,0,0
35622,TRAIN,0,0
35631,TRAIN,0,0
35635,TRAIN,0,0
35643,TRAIN,0,0
35648,TRAIN,0,0
35656,TRAIN,0,0
35665,TRAIN,0,0
35666,TRAIN,0,0
35676,TRAIN,0,0
35679,TRAIN,0,0
35685,TRAIN,0,0
35690,TRAIN,0,0
35691,TRAIN,0,0
35699,TRAIN,0,0
35708,TRAIN,0,0
35710,TRAIN,0,0
35720,TRAIN,0,0
35723,TRAIN,0,0
35732,TRAIN,0,0
35737,TRAIN,0,0
35743,TRAIN,0,0
35746,TRAIN,0,0
35757,TRAIN,0,0
35776,TRAIN,0,0
35890,TRAIN,0,0
35899,TRAIN,0,0
35914,TRAIN,0,0
35915,TRAIN,0,0
35922,TRAIN,0,0
35928,TRAIN,0,0
35939,TRAIN,0,0
35945,TRAIN,0,0
35947,TRAIN,0,0
35951,TRAIN,0,0
35954,TRAIN,0,0
35966,TRAIN,0,0
35970,TRAIN,0,0
35975,TRAIN,0,0
35978,TRAIN,0,0
36020,TRAIN,0,0
36044,TRAIN,0,0
36055,TRAIN,0,0
36072,TRAIN,0,0
36080,TRAIN,0,0
36097,TRAIN,0,0
36118,TRAIN,0,0
36125,TRAIN,0,0
36250,TRAIN,0,0
36272,TRAIN,0,0
36279,TRAIN,0,0
36292,TRAIN,0,0
36296,TRAIN,0,0
36303,TRAIN,0,0
36308,TRAIN,0,0
36315,TRAIN,0,0
36317,TRAIN,0,0
36319,TRAIN,0,0
36323,TRAIN,0,0
36327,TRAIN,0,0
36339,TRAIN,0,0
36364,TRAIN,0,0
36368,TRAIN,0,0
36374,TRAIN,0,0
36377,TRAIN,0,0
36379,TRAIN,0,0
36388,TRAIN,0,0
36394,TRAIN,0,0
36413,TRAIN,0,0
36421,TRAIN,0,0
36433,TRAIN,0,0
36440,TRAIN,0,0
36451,TRAIN,0,0
36456,TRAIN,0,0
36467,TRAIN,0,0
36473,TRAIN,0,0
36479,TRAIN,0,0
36483,TRAIN,0,0
36487,TRAIN,0,0
36496,TRAIN,0,0
36501,TRAIN,0,0
36509,TRAIN,0,0
36514,TRAIN,0,0
36518,TRAIN,0,0
36519,TRAIN,0,0
36522,TRAIN,0,0
36539,TRAIN,0,0
36566,TRAIN,0,0
36596,TRAIN,0,0
36607,TRAIN,0,0
36616,TRAIN,0,0
36637,TRAIN,0,0
36641,TRAIN,0,0
36651,TRAIN,0,0
36667,TRAIN,0,0
36682,TRAIN,0,0
36683,TRAIN,0,0
36692,TRAIN,0,0
36694,TRAIN,0,0
36732,TRAIN,0,0
36762,TRAIN,0,0
36790,TRAIN,0,0
36831,TRAIN,0,0
36854,TRAIN,0,0
36877,TRAIN,0,0
36886,TRAIN,0,0
36904,TRAIN,0,0
36917,TRAIN,0,0
36920,TRAIN,0,0
36933,TRAIN,0,0
36944,TRAIN,0,0
36949,TRAIN,0,0
36968,TRAIN,0,0
36969,TRAIN,0,0
36975,TRAIN,0,0
36984,TRAIN,0,0
36988,TRAIN,0,0
36989,TRAIN,0,0
37008,TRAIN,0,0
37019,TRAIN,0,0
37037,TRAIN,0,0
37050,TRAIN,0,0
37051,TRAIN,0,0
37064,TRAIN,0,0
37071,TRAIN,0,0
37074,TRAIN,0,0
37080,TRAIN,0,0
37082,TRAIN,0,0
37088,TRAIN,0,0
37090,TRAIN,0,0
37094,TRAIN,0,0
37100,TRAIN,0,0
37120,TRAIN,0,0
37153,TRAIN,0,0
37172,TRAIN,0,0
37237,TRAIN,0,0
37263,TRAIN,0,0
37282,TRAIN,0,0
37307,TRAIN,0,0
37318,TRAIN,0,0
37326,TRAIN,0,0
37332,TRAIN,0,0
37341,TRAIN,0,0
37349,TRAIN,0,0
37354,TRAIN,0,0
37363,TRAIN,0,0
37369,TRAIN,0,0
37375,TRAIN,0,0
37378,TRAIN,0,0
37382,TRAIN,0,0
37386,TRAIN,0,0
37388,TRAIN,0,0
37402,TRAIN,0,0
37424,TRAIN,0,0
37433,TRAIN,0,0
37440,TRAIN,0,0
37444,TRAIN,0,0
37449,TRAIN,0,0
37488,TRAIN,0,0
37496,TRAIN,0,0
37506,TRAIN,0,0
37513,TRAIN,0,0
37521,TRAIN,0,0
37524,TRAIN,0,0
37528,TRAIN,0,0
37530,TRAIN,0,0
37536,TRAIN,0,0
37542,TRAIN,0,0
37547,TRAIN,0,0
37555,TRAIN,0,0
37558,TRAIN,0,0
37568,TRAIN,0,0
37571,TRAIN,0,0
37579,TRAIN,0,0
37582,TRAIN,0,0
37586,TRAIN,0,0
37592,TRAIN,0,0
37595,TRAIN,0,0
37597,TRAIN,0,0
37621,TRAIN,0,0
37632,TRAIN,0,0
37640,TRAIN,0,0
37661,TRAIN,0,0
37667,TRAIN,0,0
37686,TRAIN,0,0
37701,TRAIN,0,0
37710,TRAIN,0,0
37714,TRAIN,0,0
37764,TRAIN,0,0
37777,TRAIN,0,0
37783,TRAIN,0,0
37790,TRAIN,0,0
37797,TRAIN,0,0
37819,TRAIN,0,0
37826,TRAIN,0,0
37924,TRAIN,0,0
37977,TRAIN,0,0
38040,TRAIN,0,0
38081,TRAIN,0,0
38105,TRAIN,0,0
38118,TRAIN,0,0
38125,TRAIN,0,0
38130,TRAIN,0,0
38137,TRAIN,0,0
38145,TRAIN,0,0
38150,TRAIN,0,0
38151,TRAIN,0,0
38156,TRAIN,0,0
38183,TRAIN,0,0
38187,TRAIN,0,0
38192,TRAIN,0,0
38195,TRAIN,0,0
38202,TRAIN,0,0
38211,TRAIN,0,0
38212,TRAIN,0,0
38223,TRAIN,0,0
38226,TRAIN,0,0
38250,TRAIN,0,0
38261,TRAIN,0,0
38267,TRAIN,0,0
38278,TRAIN,0,0
38279,TRAIN,0,0
38288,TRAIN,0,0
38291,TRAIN,0,0
38295,TRAIN,0,0
38296,TRAIN,0,0
38308,TRAIN,0,0
38330,TRAIN,0,0
38333,TRAIN,0,0
38342,TRAIN,0,0
38346,TRAIN,0,0
38350,TRAIN,0,0
38355,TRAIN,0,0
38359,TRAIN,0,0
38367,TRAIN,0,0
38383,TRAIN,0,0
38394,TRAIN,0,0
38402,TRAIN,0,0
38405,TRAIN,0,0
38406,TRAIN,0,0
38409,TRAIN,0,0
38413,TRAIN,0,0
38416,TRAIN,0,0
38420,TRAIN,0,0
38425,TRAIN,0,0
38429,TRAIN,0,0
38460,TRAIN,0,0
38511,TRAIN,0,0
38526,TRAIN,0,0
38542,TRAIN,0,0
38559,TRAIN,0,0
38567,TRAIN,0,0
38569,TRAIN,0,0
38576,TRAIN,0,0
38581,TRAIN,0,0
38582,TRAIN,0,0
38585,TRAIN,0,0
38600,TRAIN,0,0
38627,TRAIN,0,0
38629,TRAIN,0,0
38633,TRAIN,0,0
38634,TRAIN,0,0
38638,TRAIN,0,0
38645,TRAIN,0,0
38649,TRAIN,0,0
38663,TRAIN,0,0
38667,TRAIN,0,0
38671,TRAIN,0,0
38675,TRAIN,0,0
38681,TRAIN,0,0
38682,TRAIN,0,0
38686,TRAIN,0,0
38689,TRAIN,0,0
38692,TRAIN,0,0
38697,TRAIN,0,0
38701,TRAIN,0,0
38704,TRAIN,0,0
38707,TRAIN,0,0
38708,TRAIN,0,0
38716,TRAIN,0,0
38720,TRAIN,0,0
38732,TRAIN,0,0
38741,TRAIN,0,0
38746,TRAIN,0,0
38751,TRAIN,0,0
38753,TRAIN,0,0
38758,TRAIN,0,0
38769,TRAIN,0,0
38950,TRAIN,0,0
39016,TRAIN,0,0
39037,TRAIN,0,0
39059,TRAIN,0,0
39071,TRAIN,0,0
39079,TRAIN,0,0
39085,TRAIN,0,0
39094,TRAIN,0,0
39102,TRAIN,0,0
39113,TRAIN,0,0
39121,TRAIN,0,0
39129,TRAIN,0,0
39137,TRAIN,0,0
39139,TRAIN,0,0
39152,TRAIN,0,0
39161,TRAIN,0,0
39167,TRAIN,0,0
39170,TRAIN,0,0
39173,TRAIN,0,0
39179,TRAIN,0,0
39182,TRAIN,0,0
39191,TRAIN,0,0
39210,TRAIN,0,0
39248,TRAIN,0,0
39255,TRAIN,0,0
39262,TRAIN,0,0
39265,TRAIN,0,0
39272,TRAIN,0,0
39277,TRAIN,0,0
39284,TRAIN,0,0
39287,TRAIN,0,0
39352,TRAIN,0,0
39428,TRAIN,0,0
39468,TRAIN,0,0
39490,TRAIN,0,0
39498,TRAIN,0,0
39505,TRAIN,0,0
39517,TRAIN,0,0
39531,TRAIN,0,0
39539,TRAIN,0,0
39554,TRAIN,0,0
39562,TRAIN,0,0
39571,TRAIN,0,0
39578,TRAIN,0,0
39583,TRAIN,0,0
39586,TRAIN,0,0
39595,TRAIN,0,0
39598,TRAIN,0,0
39601,TRAIN,0,0
39604,TRAIN,0,0
39606,TRAIN,0,0
39608,TRAIN,0,0
39613,TRAIN,0,0
39634,TRAIN,0,0
39654,TRAIN,0,0
39659,TRAIN,0,0
39672,TRAIN,0,0
39680,TRAIN,0,0
39681,TRAIN,0,0
39738,TRAIN,0,0
39773,TRAIN,0,0
39779,TRAIN,0,0
39800,TRAIN,0,0
39813,TRAIN,0,0
39817,TRAIN,0,0
39831,TRAIN,0,0
39839,TRAIN,0,0
39845,TRAIN,0,0
39849,TRAIN,0,0
39852,TRAIN,0,0
39854,TRAIN,0,0
39858,TRAIN,0,0
39860,TRAIN,0,0
39865,TRAIN,0,0
39868,TRAIN,0,0
39871,TRAIN,0,0
39947,TRAIN,0,0
39975,TRAIN,0,0
39983,TRAIN,0,0
39985,TRAIN,0,0
39993,TRAIN,0,0
40077,TRAIN,0,0
40114,TRAIN,0,0
40117,TRAIN,0,0
40123,TRAIN,0,0
40150,TRAIN,0,0
40246,TRAIN,0,0
40253,TRAIN,0,0
40260,TRAIN,0,0
40281,TRAIN,0,0
40293,TRAIN,0,0
40299,TRAIN,0,0
40302,TRAIN,0,0
40309,TRAIN,0,0
40321,TRAIN,0,0
40370,TRAIN,0,0
40398,TRAIN,0,0
40413,TRAIN,0,0
40415,TRAIN,0,0
40430,TRAIN,0,0
40434,TRAIN,0,0
40437,TRAIN,0,0
40441,TRAIN,0,0
40447,TRAIN,0,0
40449,TRAIN,0,0
40456,TRAIN,0,0
40462,TRAIN,0,0
40467,TRAIN,0,0
40469,TRAIN,0,0
40477,TRAIN,0,0
40481,TRAIN,0,0
40488,TRAIN,0,0
40493,TRAIN,0,0
40508,TRAIN,0,0
40518,TRAIN,0,0
40527,TRAIN,0,0
40542,TRAIN,0,0
40554,TRAIN,0,0
40561,TRAIN,0,0
40565,TRAIN,0,0
40569,TRAIN,0,0
40572,TRAIN,0,0
40587,TRAIN,0,0
40594,TRAIN,0,0
40602,TRAIN,0,0
40614,TRAIN,0,0
40623,TRAIN,0,0
40630,TRAIN,0,0
40633,TRAIN,0,0
40639,TRAIN,0,0
40649,TRAIN,0,0
40654,TRAIN,0,0
40659,TRAIN,0,0
40661,TRAIN,0,0
40666,TRAIN,0,0
40668,TRAIN,0,0
40672,TRAIN,0,0
40675,TRAIN,0,0
40692,TRAIN,0,0
40715,TRAIN,0,0
40722,TRAIN,0,0
40733,TRAIN,0,0
40740,TRAIN,0,0
40748,TRAIN,0,0
40751,TRAIN,0,0
40756,TRAIN,0,0
40760,TRAIN,0,0
40763,TRAIN,0,0
40767,TRAIN,0,0
40769,TRAIN,0,0
40777,TRAIN,0,0
40783,TRAIN,0,0
40792,TRAIN,0,0
40802,TRAIN,0,0
40810,TRAIN,0,0
40829,TRAIN,0,0
40831,TRAIN,0,0
40834,TRAIN,0,0
40851,TRAIN,0,0
40857,TRAIN,0,0
40863,TRAIN,0,0
40868,TRAIN,0,0
40874,TRAIN,0,0
40876,TRAIN,0,0
40880,TRAIN,0,0
40882,TRAIN,0,0
40886,TRAIN,0,0
40888,TRAIN,0,0
40900,TRAIN,0,0
40903,TRAIN,0,0
40908,TRAIN,0,0
40912,TRAIN,0,0
40918,TRAIN,0,0
40919,TRAIN,0,0
40923,TRAIN,0,0
40926,TRAIN,0,0
40938,TRAIN,0,0
40943,TRAIN,0,0
40969,TRAIN,0,0
41013,TRAIN,0,0
41061,TRAIN,0,0
41082,TRAIN,0,0
41094,TRAIN,0,0
41107,TRAIN,0,0
41139,TRAIN,0,0
41176,TRAIN,0,0
41232,TRAIN,0,0
41265,TRAIN,0,0
41296,TRAIN,0,0
41307,TRAIN,0,0
41313,TRAIN,0,0
41321,TRAIN,0,0
41324,TRAIN,0,0
41329,TRAIN,0,0
41340,TRAIN,0,0
41416,TRAIN,0,0
41422,TRAIN,0,0
41429,TRAIN,0,0
41441,TRAIN,0,0
41446,TRAIN,0,0
41450,TRAIN,0,0
41451,TRAIN,0,0
41456,TRAIN,0,0
41460,TRAIN,0,0
41467,TRAIN,0,0
41475,TRAIN,0,0
41479,TRAIN,0,0
41483,TRAIN,0,0
41486,TRAIN,0,0
41492,TRAIN,0,0
41510,TRAIN,0,0
41537,TRAIN,0,0
41539,TRAIN,0,0
41555,TRAIN,0,0
41576,TRAIN,0,0
41597,TRAIN,0,0
41601,TRAIN,0,0
41617,TRAIN,0,0
41622,TRAIN,0,0
41630,TRAIN,0,0
41634,TRAIN,0,0
41659,TRAIN,0,0
41678,TRAIN,0,0
41691,TRAIN,0,0
41704,TRAIN,0,0
41714,TRAIN,0,0
41723,TRAIN,0,0
41736,TRAIN,0,0
41738,TRAIN,0,0
41764,TRAIN,0,0
41788,TRAIN,0,0
41796,TRAIN,0,0
41819,TRAIN,0,0
41827,TRAIN,0,0
41836,TRAIN,0,0
41842,TRAIN,0,0
41850,TRAIN,0,0
41873,TRAIN,0,0
41889,TRAIN,0,0
41903,TRAIN,0,0
41913,TRAIN,0,0
41917,TRAIN,0,0
41925,TRAIN,0,0
41936,TRAIN,0,0
41940,TRAIN,0,0
41952,TRAIN,0,0
41954,TRAIN,0,0
41964,TRAIN,0,0
41971,TRAIN,0,0
41981,TRAIN,0,0
41989,TRAIN,0,0
41990,TRAIN,0,0
41998,TRAIN,0,0
42001,TRAIN,0,0
42006,TRAIN,0,0
42010,TRAIN,0,0
42013,TRAIN,0,0
42018,TRAIN,0,0
42024,TRAIN,0,0
42040,TRAIN,0,0
42051,TRAIN,0,0
42090,TRAIN,0,0
42095,TRAIN,0,0
42117,TRAIN,0,0
42133,TRAIN,0,0
42144,TRAIN,0,0
42151,TRAIN,0,0
42166,TRAIN,0,0
42172,TRAIN,0,0
42183,TRAIN,0,0
42190,TRAIN,0,0
42194,TRAIN,0,0
42202,TRAIN,0,0
42204,TRAIN,0,0
42207,TRAIN,0,0
42213,TRAIN,0,0
42216,TRAIN,0,0
42223,TRAIN,0,0
42225,TRAIN,0,0
42234,TRAIN,0,0
42239,TRAIN,0,0
42242,TRAIN,0,0
42246,TRAIN,0,0
42278,TRAIN,0,0
42363,TRAIN,0,0
42376,TRAIN,0,0
42416,TRAIN,0,0
42457,TRAIN,0,0
42465,TRAIN,0,0
42488,TRAIN,0,0
42528,TRAIN,0,0
42542,TRAIN,0,0
42546,TRAIN,0,0
42555,TRAIN,0,0
42562,TRAIN,0,0
42586,TRAIN,0,0
42596,TRAIN,0,0
42600,TRAIN,0,0
42613,TRAIN,0,0
42621,TRAIN,0,0
42628,TRAIN,0,0
42632,TRAIN,0,0
42634,TRAIN,0,0
42638,TRAIN,0,0
42657,TRAIN,0,0
42674,TRAIN,0,0
42707,TRAIN,0,0
42724,TRAIN,0,0
42733,TRAIN,0,0
42738,TRAIN,0,0
42748,TRAIN,0,0
42760,TRAIN,0,0
42767,TRAIN,0,0
42770,TRAIN,0,0
42787,TRAIN,0,0
42843,TRAIN,0,0
42855,TRAIN,0,0
42878,TRAIN,0,0
42897,TRAIN,0,0
42903,TRAIN,0,0
42921,TRAIN,0,0
42936,TRAIN,0,0
42948,TRAIN,0,0
42956,TRAIN,0,0
42964,TRAIN,0,0
42969,TRAIN,0,0
42976,TRAIN,0,0
42985,TRAIN,0,0
42988,TRAIN,0,0
42993,TRAIN,0,0
42995,TRAIN,0,0
43000,TRAIN,0,0
43005,TRAIN,0,0
43009,TRAIN,0,0
43010,TRAIN,0,0
43015,TRAIN,0,0
43028,TRAIN,0,0
43036,TRAIN,0,0
43037,TRAIN,0,0
43042,TRAIN,0,0
43061,TRAIN,0,0
43064,TRAIN,0,0
43071,TRAIN,0,0
43079,TRAIN,0,0
43089,TRAIN,0,0
43092,TRAIN,0,0
43107,TRAIN,0,0
43112,TRAIN,0,0
43120,TRAIN,0,0
43124,TRAIN,0,0
43132,TRAIN,0,0
43136,TRAIN,0,0
43143,TRAIN,0,0
43152,TRAIN,0,0
43165,TRAIN,0,0
43167,TRAIN,0,0
43172,TRAIN,0,0
43180,TRAIN,0,0
43182,TRAIN,0,0
43209,TRAIN,0,0
43215,TRAIN,0,0
43221,TRAIN,0,0
43224,TRAIN,0,0
43230,TRAIN,0,0
43236,TRAIN,0,0
43244,TRAIN,0,0
43252,TRAIN,0,0
43269,TRAIN,0,0
43305,TRAIN,0,0
43329,TRAIN,0,0
43341,TRAIN,0,0
43344,TRAIN,0,0
43347,TRAIN,0,0
43353,TRAIN,0,0
43415,TRAIN,0,0
43419,TRAIN,0,0
43437,TRAIN,0,0
43442,TRAIN,0,0
43452,TRAIN,0,0
43463,TRAIN,0,0
43464,TRAIN,0,0
43473,TRAIN,0,0
43479,TRAIN,0,0
43482,TRAIN,0,0
43484,TRAIN,0,0
43488,TRAIN,0,0
43522,TRAIN,0,0
43533,TRAIN,0,0
43537,TRAIN,0,0
43541,TRAIN,0,0
43550,TRAIN,0,0
43577,TRAIN,0,0
43593,TRAIN,0,0
43597,TRAIN,0,0
43606,TRAIN,0,0
43616,TRAIN,0,0
43620,TRAIN,0,0
43625,TRAIN,0,0
43634,TRAIN,0,0
43638,TRAIN,0,0
43640,TRAIN,0,0
43645,TRAIN,0,0
43651,TRAIN,0,0
43656,TRAIN,0,0
43659,TRAIN,0,0
43662,TRAIN,0,0
43664,TRAIN,0,0
43669,TRAIN,0,0
43678,TRAIN,0,0
43681,TRAIN,0,0
43716,TRAIN,0,0
43872,TRAIN,0,0
43978,TRAIN,0,0
44031,TRAIN,0,0
44061,TRAIN,0,0
44145,TRAIN,0,0
44173,TRAIN,0,0
44209,TRAIN,0,0
44232,TRAIN,0,0
44278,TRAIN,0,0
44296,TRAIN,0,0
44337,TRAIN,0,0
44361,TRAIN,0,0
44369,TRAIN,0,0
44404,TRAIN,0,0
44417,TRAIN,0,0
44437,TRAIN,0,0
44472,TRAIN,0,0
44482,TRAIN,0,0
44496,TRAIN,0,0
44510,TRAIN,0,0
44523,TRAIN,0,0
44539,TRAIN,0,0
44554,TRAIN,0,0
44571,TRAIN,0,0
44578,TRAIN,0,0
44596,TRAIN,0,0
44601,TRAIN,0,0
44611,TRAIN,0,0
44627,TRAIN,0,0
44633,TRAIN,0,0
44644,TRAIN,0,0
44655,TRAIN,0,0
44660,TRAIN,0,0
44671,TRAIN,0,0
44677,TRAIN,0,0
44683,TRAIN,0,0
44712,TRAIN,0,0
44714,TRAIN,0,0
44721,TRAIN,0,0
44725,TRAIN,0,0
44730,TRAIN,0,0
44732,TRAIN,0,0
44744,TRAIN,0,0
44774,TRAIN,0,0
44788,TRAIN,0,0
44802,TRAIN,0,0
44816,TRAIN,0,0
44830,TRAIN,0,0
44838,TRAIN,0,0
44843,TRAIN,0,0
44852,TRAIN,0,0
44860,TRAIN,0,0
44865,TRAIN,0,0
44874,TRAIN,0,0
44877,TRAIN,0,0
44881,TRAIN,0,0
44885,TRAIN,0,0
44887,TRAIN,0,0
44890,TRAIN,0,0
44895,TRAIN,0,0
44911,TRAIN,0,0
44924,TRAIN,0,0
44938,TRAIN,0,0
44945,TRAIN,0,0
44958,TRAIN,0,0
44963,TRAIN,0,0
44964,TRAIN,0,0
44999,TRAIN,0,0
45016,TRAIN,0,0
45018,TRAIN,0,0
45031,TRAIN,0,0
45038,TRAIN,0,0
45041,TRAIN,0,0
45045,TRAIN,0,0
45054,TRAIN,0,0
45062,TRAIN,0,0
45068,TRAIN,0,0
45071,TRAIN,0,0
45077,TRAIN,0,0
45082,TRAIN,0,0
45084,TRAIN,0,0
45088,TRAIN,0,0
45089,TRAIN,0,0
45094,TRAIN,0,0
45106,TRAIN,0,0
45116,TRAIN,0,0
45128,TRAIN,0,0
45136,TRAIN,0,0
45140,TRAIN,0,0
45146,TRAIN,0,0
45254,TRAIN,0,0
45296,TRAIN,0,0
45356,TRAIN,0,0
