d3mIndex,type,repeat,fold
26187,TRAIN,0,0
26189,TRAIN,0,0
26201,TRAIN,0,0
26215,TRAIN,0,0
26224,TRAIN,0,0
26238,TRAIN,0,0
26249,TRAIN,0,0
26259,TRAIN,0,0
26267,TRAIN,0,0
26274,TRAIN,0,0
26282,TRAIN,0,0
26291,TRAIN,0,0
26295,TRAIN,0,0
26299,TRAIN,0,0
26304,TRAIN,0,0
26314,TRAIN,0,0
26332,TRAIN,0,0
26335,TRAIN,0,0
26354,TRAIN,0,0
26359,TRAIN,0,0
26375,TRAIN,0,0
26379,TRAIN,0,0
26389,TRAIN,0,0
26396,TRAIN,0,0
26409,TRAIN,0,0
26417,TRAIN,0,0
26422,TRAIN,0,0
26429,TRAIN,0,0
26436,TRAIN,0,0
26442,TRAIN,0,0
26448,TRAIN,0,0
26450,TRAIN,0,0
26457,TRAIN,0,0
26467,TRAIN,0,0
26478,TRAIN,0,0
26485,TRAIN,0,0
26495,TRAIN,0,0
26503,TRAIN,0,0
26513,TRAIN,0,0
26521,TRAIN,0,0
26529,TRAIN,0,0
26536,TRAIN,0,0
26545,TRAIN,0,0
26553,TRAIN,0,0
26559,TRAIN,0,0
26562,TRAIN,0,0
26569,TRAIN,0,0
26582,TRAIN,0,0
26606,TRAIN,0,0
26612,TRAIN,0,0
26628,TRAIN,0,0
26634,TRAIN,0,0
26641,TRAIN,0,0
26812,TRAIN,0,0
26880,TRAIN,0,0
26894,TRAIN,0,0
26912,TRAIN,0,0
26929,TRAIN,0,0
26941,TRAIN,0,0
26947,TRAIN,0,0
26952,TRAIN,0,0
26962,TRAIN,0,0
26971,TRAIN,0,0
26976,TRAIN,0,0
26984,TRAIN,0,0
26990,TRAIN,0,0
27002,TRAIN,0,0
27020,TRAIN,0,0
27028,TRAIN,0,0
27034,TRAIN,0,0
27047,TRAIN,0,0
27052,TRAIN,0,0
27057,TRAIN,0,0
27064,TRAIN,0,0
27071,TRAIN,0,0
27082,TRAIN,0,0
27098,TRAIN,0,0
27106,TRAIN,0,0
27118,TRAIN,0,0
27119,TRAIN,0,0
27129,TRAIN,0,0
27136,TRAIN,0,0
27140,TRAIN,0,0
27146,TRAIN,0,0
27156,TRAIN,0,0
27166,TRAIN,0,0
27173,TRAIN,0,0
27180,TRAIN,0,0
27185,TRAIN,0,0
27196,TRAIN,0,0
27202,TRAIN,0,0
27206,TRAIN,0,0
27209,TRAIN,0,0
27217,TRAIN,0,0
27225,TRAIN,0,0
27232,TRAIN,0,0
27240,TRAIN,0,0
27259,TRAIN,0,0
27289,TRAIN,0,0
27302,TRAIN,0,0
27319,TRAIN,0,0
27328,TRAIN,0,0
27336,TRAIN,0,0
27338,TRAIN,0,0
27344,TRAIN,0,0
27354,TRAIN,0,0
27360,TRAIN,0,0
27363,TRAIN,0,0
27372,TRAIN,0,0
27376,TRAIN,0,0
27386,TRAIN,0,0
27392,TRAIN,0,0
27405,TRAIN,0,0
27416,TRAIN,0,0
27427,TRAIN,0,0
27434,TRAIN,0,0
27437,TRAIN,0,0
27458,TRAIN,0,0
27472,TRAIN,0,0
27486,TRAIN,0,0
27488,TRAIN,0,0
27498,TRAIN,0,0
27512,TRAIN,0,0
27515,TRAIN,0,0
27528,TRAIN,0,0
27531,TRAIN,0,0
27540,TRAIN,0,0
27544,TRAIN,0,0
27553,TRAIN,0,0
27558,TRAIN,0,0
27568,TRAIN,0,0
27571,TRAIN,0,0
27578,TRAIN,0,0
27585,TRAIN,0,0
27597,TRAIN,0,0
27608,TRAIN,0,0
27622,TRAIN,0,0
27625,TRAIN,0,0
27632,TRAIN,0,0
27643,TRAIN,0,0
27649,TRAIN,0,0
27655,TRAIN,0,0
27664,TRAIN,0,0
27668,TRAIN,0,0
27678,TRAIN,0,0
27684,TRAIN,0,0
27693,TRAIN,0,0
27700,TRAIN,0,0
27703,TRAIN,0,0
27713,TRAIN,0,0
27727,TRAIN,0,0
27736,TRAIN,0,0
27744,TRAIN,0,0
27745,TRAIN,0,0
27752,TRAIN,0,0
27759,TRAIN,0,0
27786,TRAIN,0,0
27793,TRAIN,0,0
27797,TRAIN,0,0
27802,TRAIN,0,0
27813,TRAIN,0,0
27818,TRAIN,0,0
27823,TRAIN,0,0
27847,TRAIN,0,0
27868,TRAIN,0,0
27886,TRAIN,0,0
27895,TRAIN,0,0
27910,TRAIN,0,0
27914,TRAIN,0,0
27927,TRAIN,0,0
27935,TRAIN,0,0
27943,TRAIN,0,0
27948,TRAIN,0,0
27953,TRAIN,0,0
27959,TRAIN,0,0
27965,TRAIN,0,0
27972,TRAIN,0,0
27983,TRAIN,0,0
27996,TRAIN,0,0
28003,TRAIN,0,0
28009,TRAIN,0,0
28018,TRAIN,0,0
28026,TRAIN,0,0
28077,TRAIN,0,0
28084,TRAIN,0,0
28113,TRAIN,0,0
28119,TRAIN,0,0
28132,TRAIN,0,0
28141,TRAIN,0,0
28157,TRAIN,0,0
28171,TRAIN,0,0
28183,TRAIN,0,0
28185,TRAIN,0,0
28196,TRAIN,0,0
28204,TRAIN,0,0
28209,TRAIN,0,0
28214,TRAIN,0,0
28231,TRAIN,0,0
28238,TRAIN,0,0
28246,TRAIN,0,0
28251,TRAIN,0,0
28259,TRAIN,0,0
28268,TRAIN,0,0
28294,TRAIN,0,0
28308,TRAIN,0,0
28311,TRAIN,0,0
28321,TRAIN,0,0
28328,TRAIN,0,0
28336,TRAIN,0,0
28347,TRAIN,0,0
28359,TRAIN,0,0
28370,TRAIN,0,0
28387,TRAIN,0,0
28397,TRAIN,0,0
28403,TRAIN,0,0
28415,TRAIN,0,0
28417,TRAIN,0,0
28428,TRAIN,0,0
28435,TRAIN,0,0
28440,TRAIN,0,0
28444,TRAIN,0,0
28450,TRAIN,0,0
28459,TRAIN,0,0
28466,TRAIN,0,0
28473,TRAIN,0,0
28476,TRAIN,0,0
28503,TRAIN,0,0
28511,TRAIN,0,0
28525,TRAIN,0,0
28529,TRAIN,0,0
28537,TRAIN,0,0
28544,TRAIN,0,0
28548,TRAIN,0,0
28559,TRAIN,0,0
28566,TRAIN,0,0
28570,TRAIN,0,0
29040,TRAIN,0,0
29220,TRAIN,0,0
29227,TRAIN,0,0
29240,TRAIN,0,0
29245,TRAIN,0,0
29255,TRAIN,0,0
29262,TRAIN,0,0
29268,TRAIN,0,0
29271,TRAIN,0,0
29282,TRAIN,0,0
29289,TRAIN,0,0
29297,TRAIN,0,0
29428,TRAIN,0,0
29503,TRAIN,0,0
29538,TRAIN,0,0
29549,TRAIN,0,0
29566,TRAIN,0,0
29576,TRAIN,0,0
29585,TRAIN,0,0
29591,TRAIN,0,0
29596,TRAIN,0,0
29606,TRAIN,0,0
29614,TRAIN,0,0
29618,TRAIN,0,0
29628,TRAIN,0,0
29641,TRAIN,0,0
29652,TRAIN,0,0
29664,TRAIN,0,0
29680,TRAIN,0,0
29695,TRAIN,0,0
29705,TRAIN,0,0
29713,TRAIN,0,0
29722,TRAIN,0,0
29735,TRAIN,0,0
29741,TRAIN,0,0
29744,TRAIN,0,0
29752,TRAIN,0,0
29759,TRAIN,0,0
29761,TRAIN,0,0
29768,TRAIN,0,0
29784,TRAIN,0,0
29792,TRAIN,0,0
29803,TRAIN,0,0
29810,TRAIN,0,0
29812,TRAIN,0,0
30060,TRAIN,0,0
30524,TRAIN,0,0
30542,TRAIN,0,0
30548,TRAIN,0,0
30561,TRAIN,0,0
30574,TRAIN,0,0
30579,TRAIN,0,0
30589,TRAIN,0,0
30599,TRAIN,0,0
30607,TRAIN,0,0
30617,TRAIN,0,0
30627,TRAIN,0,0
30637,TRAIN,0,0
30640,TRAIN,0,0
30647,TRAIN,0,0
30653,TRAIN,0,0
30670,TRAIN,0,0
30681,TRAIN,0,0
30693,TRAIN,0,0
30701,TRAIN,0,0
30709,TRAIN,0,0
30718,TRAIN,0,0
30720,TRAIN,0,0
30728,TRAIN,0,0
30736,TRAIN,0,0
30741,TRAIN,0,0
30746,TRAIN,0,0
30756,TRAIN,0,0
30761,TRAIN,0,0
30768,TRAIN,0,0
30778,TRAIN,0,0
30783,TRAIN,0,0
31243,TRAIN,0,0
31743,TRAIN,0,0
31747,TRAIN,0,0
31760,TRAIN,0,0
31776,TRAIN,0,0
31789,TRAIN,0,0
31790,TRAIN,0,0
31806,TRAIN,0,0
31808,TRAIN,0,0
31817,TRAIN,0,0
31827,TRAIN,0,0
31833,TRAIN,0,0
31840,TRAIN,0,0
31843,TRAIN,0,0
31847,TRAIN,0,0
31855,TRAIN,0,0
31860,TRAIN,0,0
31869,TRAIN,0,0
31873,TRAIN,0,0
31888,TRAIN,0,0
31890,TRAIN,0,0
31912,TRAIN,0,0
31924,TRAIN,0,0
31930,TRAIN,0,0
31938,TRAIN,0,0
31946,TRAIN,0,0
31953,TRAIN,0,0
31963,TRAIN,0,0
31973,TRAIN,0,0
31977,TRAIN,0,0
31986,TRAIN,0,0
31990,TRAIN,0,0
31994,TRAIN,0,0
32001,TRAIN,0,0
32006,TRAIN,0,0
32015,TRAIN,0,0
32022,TRAIN,0,0
32033,TRAIN,0,0
32038,TRAIN,0,0
32046,TRAIN,0,0
32049,TRAIN,0,0
32057,TRAIN,0,0
32074,TRAIN,0,0
32210,TRAIN,0,0
32220,TRAIN,0,0
32270,TRAIN,0,0
32287,TRAIN,0,0
32306,TRAIN,0,0
32333,TRAIN,0,0
32357,TRAIN,0,0
32367,TRAIN,0,0
32392,TRAIN,0,0
32411,TRAIN,0,0
32421,TRAIN,0,0
32441,TRAIN,0,0
32460,TRAIN,0,0
32484,TRAIN,0,0
32500,TRAIN,0,0
32511,TRAIN,0,0
32527,TRAIN,0,0
32539,TRAIN,0,0
32554,TRAIN,0,0
32562,TRAIN,0,0
32576,TRAIN,0,0
32585,TRAIN,0,0
32596,TRAIN,0,0
32599,TRAIN,0,0
32612,TRAIN,0,0
32617,TRAIN,0,0
32628,TRAIN,0,0
32633,TRAIN,0,0
32640,TRAIN,0,0
32648,TRAIN,0,0
32650,TRAIN,0,0
32657,TRAIN,0,0
32661,TRAIN,0,0
32668,TRAIN,0,0
32678,TRAIN,0,0
32679,TRAIN,0,0
32696,TRAIN,0,0
32707,TRAIN,0,0
32709,TRAIN,0,0
32719,TRAIN,0,0
32734,TRAIN,0,0
32741,TRAIN,0,0
32748,TRAIN,0,0
32767,TRAIN,0,0
32785,TRAIN,0,0
32800,TRAIN,0,0
32802,TRAIN,0,0
32816,TRAIN,0,0
32821,TRAIN,0,0
32833,TRAIN,0,0
32838,TRAIN,0,0
32846,TRAIN,0,0
32857,TRAIN,0,0
32864,TRAIN,0,0
32870,TRAIN,0,0
32873,TRAIN,0,0
32891,TRAIN,0,0
32919,TRAIN,0,0
32926,TRAIN,0,0
32938,TRAIN,0,0
32947,TRAIN,0,0
32957,TRAIN,0,0
32966,TRAIN,0,0
32972,TRAIN,0,0
32983,TRAIN,0,0
32994,TRAIN,0,0
32996,TRAIN,0,0
33007,TRAIN,0,0
33016,TRAIN,0,0
33018,TRAIN,0,0
33026,TRAIN,0,0
33036,TRAIN,0,0
33039,TRAIN,0,0
33048,TRAIN,0,0
33049,TRAIN,0,0
33056,TRAIN,0,0
33065,TRAIN,0,0
33072,TRAIN,0,0
33073,TRAIN,0,0
33079,TRAIN,0,0
33086,TRAIN,0,0
33091,TRAIN,0,0
33099,TRAIN,0,0
33110,TRAIN,0,0
33139,TRAIN,0,0
33140,TRAIN,0,0
33153,TRAIN,0,0
33154,TRAIN,0,0
33164,TRAIN,0,0
33168,TRAIN,0,0
33884,TRAIN,0,0
33973,TRAIN,0,0
33991,TRAIN,0,0
34007,TRAIN,0,0
34023,TRAIN,0,0
34036,TRAIN,0,0
34050,TRAIN,0,0
34066,TRAIN,0,0
34072,TRAIN,0,0
34076,TRAIN,0,0
34084,TRAIN,0,0
34090,TRAIN,0,0
34105,TRAIN,0,0
34106,TRAIN,0,0
34117,TRAIN,0,0
34124,TRAIN,0,0
34130,TRAIN,0,0
34136,TRAIN,0,0
34153,TRAIN,0,0
34157,TRAIN,0,0
34170,TRAIN,0,0
34178,TRAIN,0,0
34187,TRAIN,0,0
34195,TRAIN,0,0
34202,TRAIN,0,0
34206,TRAIN,0,0
34215,TRAIN,0,0
34218,TRAIN,0,0
34586,TRAIN,0,0
34878,TRAIN,0,0
34887,TRAIN,0,0
34894,TRAIN,0,0
34904,TRAIN,0,0
34908,TRAIN,0,0
34914,TRAIN,0,0
34925,TRAIN,0,0
34936,TRAIN,0,0
34949,TRAIN,0,0
34959,TRAIN,0,0
34974,TRAIN,0,0
34979,TRAIN,0,0
34985,TRAIN,0,0
34992,TRAIN,0,0
34997,TRAIN,0,0
35005,TRAIN,0,0
35021,TRAIN,0,0
35025,TRAIN,0,0
35031,TRAIN,0,0
35053,TRAIN,0,0
35068,TRAIN,0,0
35086,TRAIN,0,0
35093,TRAIN,0,0
35094,TRAIN,0,0
35113,TRAIN,0,0
35116,TRAIN,0,0
35127,TRAIN,0,0
35132,TRAIN,0,0
35136,TRAIN,0,0
35142,TRAIN,0,0
35147,TRAIN,0,0
35158,TRAIN,0,0
35162,TRAIN,0,0
35172,TRAIN,0,0
35203,TRAIN,0,0
35215,TRAIN,0,0
35224,TRAIN,0,0
35245,TRAIN,0,0
35247,TRAIN,0,0
35258,TRAIN,0,0
35264,TRAIN,0,0
35276,TRAIN,0,0
35285,TRAIN,0,0
35292,TRAIN,0,0
35298,TRAIN,0,0
35303,TRAIN,0,0
35309,TRAIN,0,0
35314,TRAIN,0,0
35317,TRAIN,0,0
35323,TRAIN,0,0
35332,TRAIN,0,0
35344,TRAIN,0,0
35348,TRAIN,0,0
35359,TRAIN,0,0
35367,TRAIN,0,0
35377,TRAIN,0,0
35383,TRAIN,0,0
35385,TRAIN,0,0
35393,TRAIN,0,0
35396,TRAIN,0,0
35414,TRAIN,0,0
35419,TRAIN,0,0
35431,TRAIN,0,0
35434,TRAIN,0,0
35443,TRAIN,0,0
35450,TRAIN,0,0
35457,TRAIN,0,0
35461,TRAIN,0,0
35473,TRAIN,0,0
35481,TRAIN,0,0
36130,TRAIN,0,0
36415,TRAIN,0,0
36423,TRAIN,0,0
36431,TRAIN,0,0
36441,TRAIN,0,0
36444,TRAIN,0,0
36454,TRAIN,0,0
36476,TRAIN,0,0
36509,TRAIN,0,0
36523,TRAIN,0,0
36535,TRAIN,0,0
36537,TRAIN,0,0
36548,TRAIN,0,0
36560,TRAIN,0,0
36566,TRAIN,0,0
36573,TRAIN,0,0
36579,TRAIN,0,0
36593,TRAIN,0,0
36596,TRAIN,0,0
36602,TRAIN,0,0
36609,TRAIN,0,0
36615,TRAIN,0,0
36624,TRAIN,0,0
36626,TRAIN,0,0
36635,TRAIN,0,0
36639,TRAIN,0,0
36647,TRAIN,0,0
36853,TRAIN,0,0
37303,TRAIN,0,0
37322,TRAIN,0,0
37348,TRAIN,0,0
37358,TRAIN,0,0
37367,TRAIN,0,0
37379,TRAIN,0,0
37392,TRAIN,0,0
37399,TRAIN,0,0
37408,TRAIN,0,0
37412,TRAIN,0,0
37423,TRAIN,0,0
37432,TRAIN,0,0
37440,TRAIN,0,0
37447,TRAIN,0,0
37451,TRAIN,0,0
37463,TRAIN,0,0
37468,TRAIN,0,0
37471,TRAIN,0,0
37477,TRAIN,0,0
37485,TRAIN,0,0
37491,TRAIN,0,0
37495,TRAIN,0,0
37507,TRAIN,0,0
37519,TRAIN,0,0
37533,TRAIN,0,0
37549,TRAIN,0,0
37553,TRAIN,0,0
37568,TRAIN,0,0
37573,TRAIN,0,0
37582,TRAIN,0,0
37591,TRAIN,0,0
37600,TRAIN,0,0
37607,TRAIN,0,0
37612,TRAIN,0,0
37618,TRAIN,0,0
37622,TRAIN,0,0
37627,TRAIN,0,0
37718,TRAIN,0,0
38004,TRAIN,0,0
38016,TRAIN,0,0
38025,TRAIN,0,0
38033,TRAIN,0,0
38037,TRAIN,0,0
38059,TRAIN,0,0
38075,TRAIN,0,0
38089,TRAIN,0,0
38098,TRAIN,0,0
38106,TRAIN,0,0
38117,TRAIN,0,0
38127,TRAIN,0,0
38134,TRAIN,0,0
38143,TRAIN,0,0
38154,TRAIN,0,0
38159,TRAIN,0,0
38161,TRAIN,0,0
38170,TRAIN,0,0
38176,TRAIN,0,0
38184,TRAIN,0,0
38533,TRAIN,0,0
39171,TRAIN,0,0
39190,TRAIN,0,0
39200,TRAIN,0,0
39224,TRAIN,0,0
39234,TRAIN,0,0
39247,TRAIN,0,0
39254,TRAIN,0,0
39264,TRAIN,0,0
39270,TRAIN,0,0
39278,TRAIN,0,0
39280,TRAIN,0,0
39292,TRAIN,0,0
39301,TRAIN,0,0
39316,TRAIN,0,0
39330,TRAIN,0,0
39341,TRAIN,0,0
39348,TRAIN,0,0
39363,TRAIN,0,0
39374,TRAIN,0,0
39381,TRAIN,0,0
39384,TRAIN,0,0
39391,TRAIN,0,0
39400,TRAIN,0,0
39405,TRAIN,0,0
39420,TRAIN,0,0
39426,TRAIN,0,0
39433,TRAIN,0,0
39440,TRAIN,0,0
39452,TRAIN,0,0
39487,TRAIN,0,0
39501,TRAIN,0,0
39526,TRAIN,0,0
39538,TRAIN,0,0
39549,TRAIN,0,0
39558,TRAIN,0,0
39576,TRAIN,0,0
39580,TRAIN,0,0
39586,TRAIN,0,0
39595,TRAIN,0,0
39631,TRAIN,0,0
39638,TRAIN,0,0
39653,TRAIN,0,0
39661,TRAIN,0,0
39672,TRAIN,0,0
39683,TRAIN,0,0
39695,TRAIN,0,0
39704,TRAIN,0,0
39716,TRAIN,0,0
39725,TRAIN,0,0
39740,TRAIN,0,0
39748,TRAIN,0,0
39756,TRAIN,0,0
39762,TRAIN,0,0
39773,TRAIN,0,0
39780,TRAIN,0,0
39791,TRAIN,0,0
39792,TRAIN,0,0
39805,TRAIN,0,0
39808,TRAIN,0,0
39817,TRAIN,0,0
39824,TRAIN,0,0
39831,TRAIN,0,0
39837,TRAIN,0,0
39843,TRAIN,0,0
39850,TRAIN,0,0
39858,TRAIN,0,0
39863,TRAIN,0,0
39868,TRAIN,0,0
39873,TRAIN,0,0
39880,TRAIN,0,0
39885,TRAIN,0,0
39893,TRAIN,0,0
39897,TRAIN,0,0
39908,TRAIN,0,0
39913,TRAIN,0,0
39920,TRAIN,0,0
39940,TRAIN,0,0
39954,TRAIN,0,0
39973,TRAIN,0,0
39979,TRAIN,0,0
39991,TRAIN,0,0
40007,TRAIN,0,0
40011,TRAIN,0,0
40019,TRAIN,0,0
40029,TRAIN,0,0
40039,TRAIN,0,0
40045,TRAIN,0,0
40052,TRAIN,0,0
40054,TRAIN,0,0
40062,TRAIN,0,0
40068,TRAIN,0,0
40076,TRAIN,0,0
40082,TRAIN,0,0
40087,TRAIN,0,0
40100,TRAIN,0,0
40146,TRAIN,0,0
40155,TRAIN,0,0
40159,TRAIN,0,0
40172,TRAIN,0,0
40181,TRAIN,0,0
40187,TRAIN,0,0
40195,TRAIN,0,0
40198,TRAIN,0,0
40205,TRAIN,0,0
40216,TRAIN,0,0
40223,TRAIN,0,0
40225,TRAIN,0,0
40232,TRAIN,0,0
40238,TRAIN,0,0
40248,TRAIN,0,0
40255,TRAIN,0,0
40471,TRAIN,0,0
40877,TRAIN,0,0
40887,TRAIN,0,0
40903,TRAIN,0,0
40919,TRAIN,0,0
40929,TRAIN,0,0
40937,TRAIN,0,0
40946,TRAIN,0,0
40947,TRAIN,0,0
40964,TRAIN,0,0
40978,TRAIN,0,0
40998,TRAIN,0,0
41003,TRAIN,0,0
41009,TRAIN,0,0
41024,TRAIN,0,0
41031,TRAIN,0,0
41033,TRAIN,0,0
41041,TRAIN,0,0
41047,TRAIN,0,0
41057,TRAIN,0,0
41061,TRAIN,0,0
41071,TRAIN,0,0
41074,TRAIN,0,0
41107,TRAIN,0,0
41113,TRAIN,0,0
41142,TRAIN,0,0
41162,TRAIN,0,0
41172,TRAIN,0,0
41182,TRAIN,0,0
41199,TRAIN,0,0
41206,TRAIN,0,0
41215,TRAIN,0,0
41217,TRAIN,0,0
41230,TRAIN,0,0
41233,TRAIN,0,0
41238,TRAIN,0,0
41249,TRAIN,0,0
41258,TRAIN,0,0
41260,TRAIN,0,0
41272,TRAIN,0,0
41276,TRAIN,0,0
41280,TRAIN,0,0
41290,TRAIN,0,0
41295,TRAIN,0,0
41298,TRAIN,0,0
41306,TRAIN,0,0
41317,TRAIN,0,0
41332,TRAIN,0,0
41342,TRAIN,0,0
41347,TRAIN,0,0
41353,TRAIN,0,0
41356,TRAIN,0,0
41374,TRAIN,0,0
41379,TRAIN,0,0
41387,TRAIN,0,0
41397,TRAIN,0,0
41401,TRAIN,0,0
41409,TRAIN,0,0
41415,TRAIN,0,0
41421,TRAIN,0,0
41424,TRAIN,0,0
41433,TRAIN,0,0
41438,TRAIN,0,0
41441,TRAIN,0,0
41456,TRAIN,0,0
41470,TRAIN,0,0
41471,TRAIN,0,0
41484,TRAIN,0,0
41488,TRAIN,0,0
41496,TRAIN,0,0
41505,TRAIN,0,0
41509,TRAIN,0,0
41515,TRAIN,0,0
41523,TRAIN,0,0
41531,TRAIN,0,0
41538,TRAIN,0,0
41539,TRAIN,0,0
41550,TRAIN,0,0
41557,TRAIN,0,0
41567,TRAIN,0,0
41573,TRAIN,0,0
41581,TRAIN,0,0
41588,TRAIN,0,0
41596,TRAIN,0,0
41599,TRAIN,0,0
41623,TRAIN,0,0
41634,TRAIN,0,0
41652,TRAIN,0,0
41664,TRAIN,0,0
41667,TRAIN,0,0
41678,TRAIN,0,0
41690,TRAIN,0,0
41701,TRAIN,0,0
41712,TRAIN,0,0
41722,TRAIN,0,0
41728,TRAIN,0,0
41734,TRAIN,0,0
41741,TRAIN,0,0
41753,TRAIN,0,0
41760,TRAIN,0,0
41764,TRAIN,0,0
41773,TRAIN,0,0
41778,TRAIN,0,0
41783,TRAIN,0,0
41791,TRAIN,0,0
41792,TRAIN,0,0
41800,TRAIN,0,0
41807,TRAIN,0,0
41810,TRAIN,0,0
41818,TRAIN,0,0
41824,TRAIN,0,0
41843,TRAIN,0,0
41865,TRAIN,0,0
41895,TRAIN,0,0
41901,TRAIN,0,0
41924,TRAIN,0,0
41934,TRAIN,0,0
41944,TRAIN,0,0
41960,TRAIN,0,0
41972,TRAIN,0,0
41979,TRAIN,0,0
41988,TRAIN,0,0
41997,TRAIN,0,0
42005,TRAIN,0,0
42020,TRAIN,0,0
42023,TRAIN,0,0
42033,TRAIN,0,0
42040,TRAIN,0,0
42051,TRAIN,0,0
42059,TRAIN,0,0
42062,TRAIN,0,0
42070,TRAIN,0,0
42080,TRAIN,0,0
42088,TRAIN,0,0
42092,TRAIN,0,0
42102,TRAIN,0,0
42108,TRAIN,0,0
42116,TRAIN,0,0
42119,TRAIN,0,0
42125,TRAIN,0,0
42131,TRAIN,0,0
42138,TRAIN,0,0
42143,TRAIN,0,0
42148,TRAIN,0,0
42158,TRAIN,0,0
42160,TRAIN,0,0
42173,TRAIN,0,0
42198,TRAIN,0,0
42206,TRAIN,0,0
42223,TRAIN,0,0
42234,TRAIN,0,0
42240,TRAIN,0,0
42249,TRAIN,0,0
42251,TRAIN,0,0
42275,TRAIN,0,0
42291,TRAIN,0,0
42305,TRAIN,0,0
42314,TRAIN,0,0
42322,TRAIN,0,0
42331,TRAIN,0,0
42336,TRAIN,0,0
42350,TRAIN,0,0
42360,TRAIN,0,0
42375,TRAIN,0,0
42386,TRAIN,0,0
42392,TRAIN,0,0
42398,TRAIN,0,0
42404,TRAIN,0,0
42408,TRAIN,0,0
42416,TRAIN,0,0
42435,TRAIN,0,0
42456,TRAIN,0,0
42472,TRAIN,0,0
42490,TRAIN,0,0
42502,TRAIN,0,0
42513,TRAIN,0,0
42515,TRAIN,0,0
42523,TRAIN,0,0
42530,TRAIN,0,0
42536,TRAIN,0,0
42540,TRAIN,0,0
42548,TRAIN,0,0
42559,TRAIN,0,0
42568,TRAIN,0,0
42576,TRAIN,0,0
42583,TRAIN,0,0
42595,TRAIN,0,0
42597,TRAIN,0,0
42608,TRAIN,0,0
42616,TRAIN,0,0
42624,TRAIN,0,0
42629,TRAIN,0,0
42639,TRAIN,0,0
42643,TRAIN,0,0
43573,TRAIN,0,0
43727,TRAIN,0,0
43731,TRAIN,0,0
43763,TRAIN,0,0
43783,TRAIN,0,0
43799,TRAIN,0,0
43813,TRAIN,0,0
43830,TRAIN,0,0
43839,TRAIN,0,0
43853,TRAIN,0,0
43861,TRAIN,0,0
43869,TRAIN,0,0
43876,TRAIN,0,0
43881,TRAIN,0,0
43887,TRAIN,0,0
43894,TRAIN,0,0
43907,TRAIN,0,0
43911,TRAIN,0,0
43920,TRAIN,0,0
43927,TRAIN,0,0
43934,TRAIN,0,0
43941,TRAIN,0,0
43944,TRAIN,0,0
43953,TRAIN,0,0
43959,TRAIN,0,0
43968,TRAIN,0,0
43983,TRAIN,0,0
43992,TRAIN,0,0
44002,TRAIN,0,0
44012,TRAIN,0,0
44019,TRAIN,0,0
44024,TRAIN,0,0
44029,TRAIN,0,0
44035,TRAIN,0,0
44038,TRAIN,0,0
44045,TRAIN,0,0
44059,TRAIN,0,0
44066,TRAIN,0,0
44072,TRAIN,0,0
44081,TRAIN,0,0
44087,TRAIN,0,0
44092,TRAIN,0,0
44099,TRAIN,0,0
44110,TRAIN,0,0
44118,TRAIN,0,0
44129,TRAIN,0,0
44135,TRAIN,0,0
44146,TRAIN,0,0
44154,TRAIN,0,0
44159,TRAIN,0,0
44167,TRAIN,0,0
44169,TRAIN,0,0
44176,TRAIN,0,0
44183,TRAIN,0,0
44195,TRAIN,0,0
44211,TRAIN,0,0
44228,TRAIN,0,0
44239,TRAIN,0,0
44245,TRAIN,0,0
44249,TRAIN,0,0
44259,TRAIN,0,0
44266,TRAIN,0,0
44280,TRAIN,0,0
44288,TRAIN,0,0
44291,TRAIN,0,0
44301,TRAIN,0,0
44305,TRAIN,0,0
44315,TRAIN,0,0
44320,TRAIN,0,0
44326,TRAIN,0,0
44331,TRAIN,0,0
44339,TRAIN,0,0
44347,TRAIN,0,0
44355,TRAIN,0,0
44362,TRAIN,0,0
44390,TRAIN,0,0
44396,TRAIN,0,0
44417,TRAIN,0,0
44421,TRAIN,0,0
44432,TRAIN,0,0
44446,TRAIN,0,0
44450,TRAIN,0,0
44459,TRAIN,0,0
44468,TRAIN,0,0
44471,TRAIN,0,0
44477,TRAIN,0,0
44523,TRAIN,0,0
44582,TRAIN,0,0
44594,TRAIN,0,0
44602,TRAIN,0,0
44613,TRAIN,0,0
44627,TRAIN,0,0
44639,TRAIN,0,0
44644,TRAIN,0,0
44652,TRAIN,0,0
44657,TRAIN,0,0
44668,TRAIN,0,0
44674,TRAIN,0,0
44682,TRAIN,0,0
44691,TRAIN,0,0
44696,TRAIN,0,0
44704,TRAIN,0,0
44706,TRAIN,0,0
44715,TRAIN,0,0
44717,TRAIN,0,0
44728,TRAIN,0,0
44730,TRAIN,0,0
44735,TRAIN,0,0
45073,TRAIN,0,0
45990,TRAIN,0,0
45998,TRAIN,0,0
46007,TRAIN,0,0
46016,TRAIN,0,0
46019,TRAIN,0,0
46029,TRAIN,0,0
46036,TRAIN,0,0
46042,TRAIN,0,0
46056,TRAIN,0,0
46071,TRAIN,0,0
46084,TRAIN,0,0
46088,TRAIN,0,0
46099,TRAIN,0,0
46109,TRAIN,0,0
46116,TRAIN,0,0
46121,TRAIN,0,0
46133,TRAIN,0,0
46139,TRAIN,0,0
46143,TRAIN,0,0
46151,TRAIN,0,0
46154,TRAIN,0,0
46161,TRAIN,0,0
46168,TRAIN,0,0
46177,TRAIN,0,0
46206,TRAIN,0,0
46209,TRAIN,0,0
46215,TRAIN,0,0
46225,TRAIN,0,0
46230,TRAIN,0,0
